['[\'[\\\'[\\\\\\\'["[\\\\\\\\\\\\\\', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'B_er', '\'\\\'\\\\\\\'"\\\\\\\\\\\\\\\'I\\\\\\', '\'\\\'"\\\\\\\'err_I\\\\\\\']",', '\'"\\\'l_Fe\\\']",\',', '"\'err_l_Fe\']",', "'d']", 'err_d']
-1.2870 -0.0386 -510.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2885 -0.0387 -510.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2900 -0.0387 -510.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2930 -0.0388 -511.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2930 -0.0388 -512.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.2975 -0.0389 -513.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3005 -0.0390 -514.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3050 -0.0391 -515.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3050 -0.0391 -516.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3080 -0.0392 -517.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3125 -0.0394 -518.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3155 -0.0395 -520.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3200 -0.0396 -521.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3215 -0.0396 -521.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3215 -0.0396 -522.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3230 -0.0397 -523.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3275 -0.0398 -523.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3260 -0.0398 -524.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3290 -0.0399 -524.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3275 -0.0398 -525.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3275 -0.0398 -525.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3335 -0.0400 -526.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3380 -0.0401 -527.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3440 -0.0403 -529.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3455 -0.0404 -531.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3515 -0.0405 -532.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3575 -0.0407 -534.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3620 -0.0409 -536.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3620 -0.0409 -537.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3740 -0.0412 -540.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3845 -0.0415 -543.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3875 -0.0416 -545.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3920 -0.0418 -547.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3950 -0.0418 -548.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.3995 -0.0420 -550.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4040 -0.0421 -551.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4085 -0.0423 -553.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4190 -0.0426 -555.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4295 -0.0429 -559.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4310 -0.0429 -561.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4325 -0.0430 -562.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4340 -0.0430 -563.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4385 -0.0432 -564.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4505 -0.0435 -567.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4625 -0.0439 -570.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4685 -0.0441 -573.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4655 -0.0440 -574.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4700 -0.0441 -575.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4670 -0.0440 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4700 -0.0441 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4670 -0.0440 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4685 -0.0441 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4670 -0.0440 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4700 -0.0441 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4685 -0.0441 -575.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4730 -0.0442 -576.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4805 -0.0444 -578.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.4940 -0.0448 -582.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5075 -0.0452 -586.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5270 -0.0458 -591.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5360 -0.0461 -595.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5540 -0.0466 -600.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5645 -0.0469 -604.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5780 -0.0473 -608.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5855 -0.0476 -612.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.5990 -0.0480 -616.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6065 -0.0482 -619.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6140 -0.0484 -621.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6170 -0.0485 -623.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6245 -0.0487 -625.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6320 -0.0490 -628.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6410 -0.0492 -630.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6440 -0.0493 -632.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6515 -0.0495 -634.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6590 -0.0498 -636.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6590 -0.0498 -638.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6650 -0.0500 -639.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6710 -0.0501 -641.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6755 -0.0503 -642.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6755 -0.0503 -643.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6845 -0.0505 -645.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6890 -0.0507 -647.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6905 -0.0507 -648.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6950 -0.0508 -649.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.6965 -0.0509 -650.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7040 -0.0511 -652.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7100 -0.0513 -653.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7115 -0.0513 -655.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7175 -0.0515 -656.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7205 -0.0516 -657.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7280 -0.0518 -658.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7310 -0.0519 -660.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7370 -0.0521 -662.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7370 -0.0521 -663.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7400 -0.0522 -664.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7445 -0.0523 -665.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7490 -0.0525 -666.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7550 -0.0526 -667.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7610 -0.0528 -669.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7655 -0.0530 -671.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7790 -0.0534 -674.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7850 -0.0535 -677.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.7940 -0.0538 -679.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8015 -0.0540 -682.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8090 -0.0543 -684.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8165 -0.0545 -686.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8210 -0.0546 -687.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8270 -0.0548 -689.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8300 -0.0549 -691.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8330 -0.0550 -692.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8390 -0.0552 -693.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8495 -0.0555 -696.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8570 -0.0557 -698.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8630 -0.0559 -700.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8720 -0.0562 -703.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8810 -0.0564 -705.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8855 -0.0566 -707.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8885 -0.0567 -708.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.8930 -0.0568 -709.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9020 -0.0571 -711.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9110 -0.0573 -714.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9140 -0.0574 -716.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9185 -0.0576 -717.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9170 -0.0575 -717.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9200 -0.0576 -718.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9275 -0.0578 -720.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9380 -0.0581 -721.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9410 -0.0582 -723.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9455 -0.0584 -724.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9455 -0.0584 -725.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9515 -0.0585 -727.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9560 -0.0587 -728.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9635 -0.0589 -730.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9695 -0.0591 -731.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9710 -0.0591 -732.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9815 -0.0594 -735.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9890 -0.0597 -736.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9950 -0.0599 -739.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-1.9995 -0.0600 -740.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0040 -0.0601 -742.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0100 -0.0603 -743.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0145 -0.0604 -744.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0160 -0.0605 -745.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0265 -0.0608 -747.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0310 -0.0609 -749.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0385 -0.0612 -751.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0460 -0.0614 -752.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0475 -0.0614 -754.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0595 -0.0618 -756.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0625 -0.0619 -758.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0730 -0.0622 -760.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0775 -0.0623 -762.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0805 -0.0624 -763.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0835 -0.0625 -764.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0910 -0.0627 -765.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.0955 -0.0629 -767.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1075 -0.0632 -769.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1180 -0.0635 -772.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1255 -0.0638 -775.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1330 -0.0640 -776.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1375 -0.0641 -778.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1405 -0.0642 -780.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1480 -0.0644 -781.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1540 -0.0646 -782.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1660 -0.0650 -784.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1735 -0.0652 -787.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1795 -0.0654 -790.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.1975 -0.0659 -793.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2155 -0.0665 -796.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2245 -0.0667 -800.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2395 -0.0672 -804.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2470 -0.0674 -807.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2560 -0.0677 -809.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2575 -0.0677 -809.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2650 -0.0679 -812.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2695 -0.0681 -812.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2710 -0.0681 -812.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2755 -0.0683 -813.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2785 -0.0684 -814.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2875 -0.0686 -815.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.2935 -0.0688 -818.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3010 -0.0690 -819.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3115 -0.0693 -821.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3190 -0.0696 -825.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3295 -0.0699 -827.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3355 -0.0701 -827.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3415 -0.0702 -829.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3445 -0.0703 -831.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3520 -0.0706 -830.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3595 -0.0708 -836.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3670 -0.0710 -837.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3715 -0.0711 -839.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3760 -0.0713 -840.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3805 -0.0714 -841.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3865 -0.0716 -842.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.3940 -0.0718 -840.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4030 -0.0721 -843.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4120 -0.0724 -844.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4150 -0.0725 -845.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4210 -0.0726 -850.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4285 -0.0729 -850.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4360 -0.0731 -853.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4495 -0.0735 -853.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4630 -0.0739 -859.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4705 -0.0741 -859.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4780 -0.0743 -859.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4855 -0.0746 -861.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4900 -0.0747 -862.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4930 -0.0748 -864.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4960 -0.0749 -866.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.4960 -0.0749 -868.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5005 -0.0750 -865.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5050 -0.0751 -869.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5095 -0.0753 -871.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5095 -0.0753 -867.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5125 -0.0754 -868.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5185 -0.0756 -870.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5230 -0.0757 -870.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5245 -0.0757 -874.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5260 -0.0758 -871.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5350 -0.0761 -876.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5395 -0.0762 -873.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5455 -0.0764 -875.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5485 -0.0765 -878.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5530 -0.0766 -879.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5545 -0.0766 -879.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5575 -0.0767 -881.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5635 -0.0769 -880.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5665 -0.0770 -882.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5755 -0.0773 -882.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5785 -0.0774 -885.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5875 -0.0776 -886.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5965 -0.0779 -888.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.5980 -0.0779 -886.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6025 -0.0781 -890.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6085 -0.0783 -888.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6145 -0.0784 -893.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6205 -0.0786 -894.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6280 -0.0788 -891.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6295 -0.0789 -897.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6340 -0.0790 -893.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6325 -0.0790 -895.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6385 -0.0792 -894.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6430 -0.0793 -899.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6490 -0.0795 -897.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6520 -0.0796 -897.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6580 -0.0797 -898.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6625 -0.0799 -903.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6775 -0.0803 -904.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6895 -0.0807 -905.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.6955 -0.0809 -907.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7045 -0.0811 -908.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7090 -0.0813 -909.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7195 -0.0816 -913.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7240 -0.0817 -915.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7330 -0.0820 -915.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7420 -0.0823 -913.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7480 -0.0824 -915.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7570 -0.0827 -921.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7660 -0.0830 -923.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7735 -0.0832 -920.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7765 -0.0833 -925.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7825 -0.0835 -924.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7870 -0.0836 -927.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.7975 -0.0839 -929.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8020 -0.0841 -926.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8065 -0.0842 -926.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8140 -0.0844 -927.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8170 -0.0845 -929.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8245 -0.0847 -930.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8470 -0.0854 -937.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8545 -0.0856 -935.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8665 -0.0860 -939.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8800 -0.0864 -941.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8920 -0.0868 -946.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.8980 -0.0869 -942.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9010 -0.0870 -943.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9055 -0.0872 -944.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9115 -0.0873 -946.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9190 -0.0876 -945.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -948.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9250 -0.0877 -950.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -951.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -950.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9235 -0.0877 -948.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -952.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -951.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -948.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -952.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -948.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -948.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -949.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9235 -0.0877 -950.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -950.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -949.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -951.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -950.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -948.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -950.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -948.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -952.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -949.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -951.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -951.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -949.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -947.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -951.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -952.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -952.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -949.0000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9205 -0.0876 -947.5000 0.5000 0.4770 0.0040 0.0020 0.0001
-2.9220 -0.0877 -946.5000 0.5000 0.4770 0.0040 0.0020 0.0001
