#H err_H B err_B
3046293650.7945590019 121673639.1166363209 -913.0000000000 27.3900000000
3044625388.2883543968 121607005.1858719140 -912.5000000000 27.3750000000
3024605936.3271098137 120807397.4851998687 -906.5000000000 27.1950000000
3022937673.8209052086 120740763.5544354618 -906.0000000000 27.1800000000
3022937686.3995218277 120740763.5765812546 -906.0000000000 27.1800000000
3011259669.6108083725 120274325.7456527948 -902.5000000000 27.0750000000
3011259710.4913115501 120274325.8176266551 -902.5000000000 27.0750000000
2991240277.3979911804 119474718.1501732916 -896.5000000000 26.8950000000
2977893979.2351489067 118941646.3552617282 -892.5000000000 26.7750000000
2967884262.6884889603 118541842.5215350538 -889.5000000000 26.6850000000
2961211121.4687027931 118275306.6379204094 -887.5000000000 26.6250000000
2966216034.7734794617 118475208.6516716182 -889.0000000000 26.6700000000
2952869749.1892533302 117942136.8789058179 -885.0000000000 26.5500000000
2941191751.2684645653 117475699.0811960697 -881.5000000000 26.4450000000
2914499142.3641633987 116409555.4692271054 -873.5000000000 26.2050000000
2906157722.9149026871 116076385.6271657795 -871.0000000000 26.1300000000
2896148015.8022046089 115676581.8100484610 -868.0000000000 26.0400000000
2892811468.7772173882 115543313.9097645134 -867.0000000000 26.0100000000
2884470061.9065728188 115210144.0898490101 -864.5000000000 25.9350000000
2871123770.0330386162 114677072.3060103357 -860.5000000000 25.8150000000
2854440896.5433220863 114010732.5609867424 -855.5000000000 25.6650000000
2852772624.6031556129 113944098.6136129946 -855.0000000000 25.6500000000
2842762898.6225333214 113544294.7632769644 -852.0000000000 25.5600000000
2836089769.9813637733 113277758.9018081129 -850.0000000000 25.5000000000
2824411768.9159207344 112811321.0985618979 -846.5000000000 25.3950000000
2807728901.7155122757 112144981.3646112084 -841.5000000000 25.2450000000
2799387488.5555596352 111811811.5336228013 -839.0000000000 25.1700000000
2777699739.4969158173 110945569.8412853926 -832.5000000000 24.9750000000
2772694889.0852208138 110745667.9382631928 -831.0000000000 24.9300000000
2766021751.0100889206 110479132.0601850003 -829.0000000000 24.8700000000
2754343756.2339539528 110012694.2680116743 -825.5000000000 24.7650000000
2740997461.2157659531 109479622.4786365479 -821.5000000000 24.6450000000
2724314612.8832821846 108813282.7779045701 -816.5000000000 24.4950000000
2705963429.7175498009 108080309.0190698206 -811.0000000000 24.3300000000
2697622000.8343267441 107747139.1603991538 -808.5000000000 24.2550000000
2685943990.3349213600 107280701.3405435681 -805.0000000000 24.1500000000
2679270842.8258275986 107014165.4458560199 -803.0000000000 24.0900000000
2670929423.3765668869 106680995.6037947237 -800.5000000000 24.0150000000
2655914850.1289033890 106081289.8559729308 -796.0000000000 23.8800000000
2645905139.8715515137 105681486.0333191752 -793.0000000000 23.7900000000
2624217400.2468700409 104815244.3575911373 -786.5000000000 23.5950000000
2610871105.2286815643 104282172.5682160109 -782.5000000000 23.4750000000
2600861385.5373673439 103882368.7289528996 -779.5000000000 23.3850000000
2592519959.7987985611 103549198.8758186698 -777.0000000000 23.3100000000
2582510236.9628300667 103149395.0310191065 -774.0000000000 23.2200000000
2572500507.8375539780 102749591.1751466393 -771.0000000000 23.1300000000
2564159082.0989847183 102416421.3220124245 -768.5000000000 23.0550000000
2550812799.6594128609 101883349.5547831059 -764.5000000000 22.9350000000
2532461635.3616051674 101150375.8291670680 -759.0000000000 22.7700000000
2510773924.0388102531 100284134.2032670826 -752.5000000000 22.5750000000
2482413049.4836506844 99151356.6549972892 -744.0000000000 22.3200000000
2460725309.8589692116 98285114.9792692512 -737.5000000000 22.1250000000
2439037576.5235953331 97418873.3146141022 -731.0000000000 21.9300000000
2424022990.6973161697 96819167.5446465462 -726.5000000000 21.7950000000
2405671826.3995084763 96086193.8190304786 -721.0000000000 21.6300000000
2400666950.8305807114 95886291.8717166781 -719.5000000000 21.5850000000
2395662094.1295776367 95686389.9576215744 -718.0000000000 21.5400000000
2392325512.5133953094 95553121.9964366704 -717.0000000000 21.5100000000
2387320652.6677384377 95353220.0768050998 -715.5000000000 21.4650000000
2360628094.0779027939 94287076.5534193814 -707.5000000000 21.2250000000
2310579505.0552940369 92288057.3737131506 -692.5000000000 20.7750000000
2265535734.9978394508 90488940.0416646153 -679.0000000000 20.3700000000
2243847970.2159252167 89622698.3216449767 -672.5000000000 20.1750000000
2237174810.1282143593 89356162.4048115909 -670.5000000000 20.1150000000
2230501662.6191205978 89089626.5101240426 -668.5000000000 20.0550000000
2220491942.9278063774 88689822.6708609164 -665.5000000000 19.9650000000
2198804219.0263948441 87823581.0228151381 -659.0000000000 19.7700000000
2175448198.0275840759 86890705.3831039965 -652.0000000000 19.5600000000
2152092177.0287737846 85957829.7433928698 -645.0000000000 19.3500000000
2133741006.4416577816 85224856.0067039132 -639.5000000000 19.1850000000
2122062992.7975983620 84758418.1813118905 -636.0000000000 19.0800000000
2110384976.0088849068 84291980.3503834307 -632.5000000000 18.9750000000
2097038680.9906966686 83758908.5610083193 -628.5000000000 18.8550000000
2083692373.3938920498 83225836.7494873852 -624.5000000000 18.7350000000
2073682647.4132695198 82826032.8991513550 -621.5000000000 18.6450000000
2065341212.2407383919 82492863.0294077992 -619.0000000000 18.5700000000
2056999777.0682072639 82159693.1596642286 -616.5000000000 18.4950000000
2045321766.5688018799 81693255.3398086578 -613.0000000000 18.3900000000
2035312031.1542172432 81293451.4728632867 -610.0000000000 18.3000000000
2021965742.4253370762 80760379.6945610642 -606.0000000000 18.1800000000
2011956010.1554067135 80360575.8331521600 -603.0000000000 18.0900000000
2003614574.9828753471 80027405.9634085894 -600.5000000000 18.0150000000
1996941421.1844730377 79760870.0576481223 -598.5000000000 17.9550000000
1980258547.6947565079 79094530.3126245439 -593.5000000000 17.8050000000
1971917115.6668794155 78761360.4484174401 -591.0000000000 17.7300000000
1961907389.6862571239 78361556.5980814248 -588.0000000000 17.6400000000
1953565948.2244176865 78028386.7172649503 -585.5000000000 17.5650000000
1941887934.5803585052 77561948.8918729275 -582.0000000000 17.4600000000
1931878211.7443900108 77162145.0470733643 -579.0000000000 17.3700000000
1923536770.2825508118 76828975.1662568897 -576.5000000000 17.2950000000
1915195325.6760573387 76495805.2799039632 -574.0000000000 17.2200000000
1906853899.9374883175 76162635.4267697781 -571.5000000000 17.1450000000
1895175880.0041208267 75696197.5903048366 -568.0000000000 17.0400000000
1886834441.6869354248 75363027.7150248289 -565.5000000000 16.9650000000
1876824715.7063131332 74963223.8646888137 -562.5000000000 16.8750000000
1865146705.2069077492 74496786.0448332429 -559.0000000000 16.7700000000
1848463831.7171912193 73830446.2998096645 -554.0000000000 16.6200000000
1836785818.0731317997 73364008.4744176418 -550.5000000000 16.5150000000
1826776085.8032014370 72964204.6130087227 -547.5000000000 16.4250000000
1815098075.3037960529 72497766.7931531519 -544.0000000000 16.3200000000
1808424918.3607397079 72231230.8818562478 -542.0000000000 16.2600000000
1801751767.7069914341 71964694.9816322178 -540.0000000000 16.2000000000
1795078620.1978971958 71698159.0869446695 -538.0000000000 16.1400000000
1785068894.2172749043 71298355.2366086543 -535.0000000000 16.0500000000
1776727459.0447437763 70965185.3668650836 -532.5000000000 15.9750000000
1761712866.9291560650 70365479.5858246088 -528.0000000000 15.8400000000
1755039713.1307537556 70098943.6800641418 -526.0000000000 15.7800000000
1748366559.3323514462 69832407.7743036747 -524.0000000000 15.7200000000
1741693411.8232572079 69565871.8796161264 -522.0000000000 15.6600000000
1733351967.2167637348 69232701.9932631999 -519.5000000000 15.5850000000
1728347107.3711068630 69032800.0736316442 -518.0000000000 15.5400000000
1720005669.0539214611 68699630.1983516365 -515.5000000000 15.4650000000
1709995943.0732991695 68299826.3480156213 -512.5000000000 15.3750000000
1703322795.5642049313 68033290.4533280581 -510.5000000000 15.3150000000
1686639925.2191426754 67366950.7138409317 -505.5000000000 15.1650000000
1668288751.4873726368 66633976.9716155455 -500.0000000000 15.0000000000
1656610737.8433132172 66167539.1462235227 -496.5000000000 14.8950000000
1649937577.7556028366 65901003.2293901518 -494.5000000000 14.8350000000
1644932714.7652916908 65701101.3042221367 -493.0000000000 14.7900000000
1623244990.8638801575 64834859.6561763734 -486.5000000000 14.5950000000
1599888957.2864532471 63901983.9943194240 -479.5000000000 14.3850000000
1586542646.5449945927 63368912.1772620529 -475.5000000000 14.2650000000
1579869489.6019382477 63102376.2659651265 -473.5000000000 14.2050000000
1573196335.8035359383 62835840.3602046594 -471.5000000000 14.1450000000
1566523182.0051333904 62569304.4544441998 -469.5000000000 14.0850000000
1561518315.8701682091 62369402.5237397328 -468.0000000000 14.0400000000
1554845162.0717658997 62102866.6179792732 -466.0000000000 13.9800000000
1546503736.3331968784 61769696.7648450658 -463.5000000000 13.9050000000
1529820853.4095182419 61103357.0032121465 -458.5000000000 13.7550000000
1519811121.1395876408 60703553.1418032125 -455.5000000000 13.6650000000
1509801401.4482734203 60303749.3025401011 -452.5000000000 13.5750000000
1493118521.6692488194 59637409.5464436263 -447.5000000000 13.4250000000
1473099072.8526582718 58837801.8513080478 -441.5000000000 13.2450000000
1449743036.1305770874 57904926.1839146540 -434.5000000000 13.0350000000
1429723581.0246784687 57105318.4777061641 -428.5000000000 12.8550000000
1418045567.3806190491 56638880.6523141488 -425.0000000000 12.7500000000
1398026112.2747201920 55839272.9461056590 -419.0000000000 12.5700000000
1386348086.0520443916 55372835.0985678285 -415.5000000000 12.4650000000
1374670072.4079849720 54906397.2731758133 -412.0000000000 12.3600000000
1356318901.8208692074 54173423.5364868715 -406.5000000000 12.1950000000
1347977457.2143757343 53840253.6501339525 -404.0000000000 12.1200000000
1331294571.1460428238 53173913.8829645663 -399.0000000000 11.9700000000
1314611697.6563262939 52507574.1379409954 -394.0000000000 11.8200000000
1294592239.4057736397 51707966.4261960611 -388.0000000000 11.6400000000
1276241071.9633116722 50974992.6950435787 -382.5000000000 11.4750000000
1249548466.2036647797 49908849.0886110812 -374.5000000000 11.2350000000
1231197286.1825866699 49175875.3353127837 -369.0000000000 11.0700000000
1216182690.9223449230 48576169.5487358645 -364.5000000000 10.9350000000
1202836383.3255403042 48043097.7372149229 -360.5000000000 10.8150000000
1187821794.3546068668 47443391.9617109075 -356.0000000000 10.6800000000
1172807195.9497110844 46843686.1695975289 -351.5000000000 10.5450000000
1161129179.1609976292 46377248.3386690542 -348.0000000000 10.4400000000
1144446296.2373187542 45710908.5770361274 -343.0000000000 10.2900000000
1126095122.5055489540 44977934.8348107412 -337.5000000000 10.1250000000
1109412239.5818700790 44311595.0731778070 -332.5000000000 9.9750000000
1099402507.3119397163 43911791.2117688805 -329.5000000000 9.8850000000
1082719621.2436068058 43245451.4445994943 -324.5000000000 9.7350000000
1071041601.3102391958 42779013.6081345752 -321.0000000000 9.6300000000
1057695293.7134344578 42245941.7966136485 -317.0000000000 9.5100000000
1039344126.2709727287 41512968.0654611662 -311.5000000000 9.3450000000
1027666103.1929510832 41046530.2234597877 -308.0000000000 9.2400000000
1012651504.7880553007 40446824.4313464090 -303.5000000000 9.1050000000
997636909.5278136730 39847118.6447694823 -299.0000000000 8.9700000000
982622311.1229178905 39247412.8526560962 -294.5000000000 8.8350000000
962602852.8723649979 38447805.1409111619 -288.5000000000 8.6550000000
947588251.3228150606 37848099.3432613239 -284.0000000000 8.5200000000
929237080.7356992960 37115125.6065723971 -278.5000000000 8.3550000000
900876181.0233070850 35982348.0140109882 -270.0000000000 8.1000000000
884193288.6656659842 35316008.2357687056 -265.0000000000 7.9500000000
872515265.5876443386 34849570.3937673271 -261.5000000000 7.8450000000
860837245.6542767286 34383132.5573024005 -258.0000000000 7.7400000000
847490938.0574721098 33850060.7457814738 -254.0000000000 7.6200000000
839149493.4509786367 33516890.8594285585 -251.5000000000 7.5450000000
820798319.7192087173 32783917.1172031723 -246.0000000000 7.3800000000
809120293.4965329170 32317479.2696653455 -242.5000000000 7.2750000000
797442282.9971276522 31851041.4498097822 -239.0000000000 7.1700000000
780759393.7841407061 31184701.6771039404 -234.0000000000 7.0200000000
764076504.5711537600 30518361.9043981060 -229.0000000000 6.8700000000
749061909.3109121323 29918656.1178211793 -224.5000000000 6.7350000000
737383892.5221985579 29452218.2868927121 -221.0000000000 6.6300000000
717364424.8376834393 28652610.5585384183 -215.0000000000 6.4500000000
699013254.2505676746 27919636.8218494877 -209.5000000000 6.2850000000
685666937.2198007107 27386564.9937191978 -205.5000000000 6.1650000000
668984054.2961219549 26720225.2320862710 -200.5000000000 6.0150000000
655637737.2653551102 26187153.4039559811 -196.5000000000 5.8950000000
645628008.1400786638 25787349.5480835177 -193.5000000000 5.8050000000
637286563.5335851908 25454179.6617306024 -191.0000000000 5.7300000000
623940252.7921264172 24921107.8446732238 -187.0000000000 5.6100000000
612262236.0034129620 24454670.0137447566 -183.5000000000 5.5050000000
595579346.7904260159 23788330.2410389259 -178.5000000000 5.3550000000
575559888.5398731232 22988722.5292939916 -172.5000000000 5.1750000000
557208708.5187950134 22255748.7759957016 -167.0000000000 5.0100000000
543862400.9219903946 21722676.9644747786 -163.0000000000 4.8900000000
533852662.3627517223 21322873.0919929519 -160.0000000000 4.8000000000
523842930.0928211808 20923069.2305840328 -157.0000000000 4.7100000000
513833194.6782365441 20523265.3636386618 -154.0000000000 4.6200000000
507160037.7351801395 20256729.4523417428 -152.0000000000 4.5600000000
503823462.4083060622 20123461.5022297427 -151.0000000000 4.5300000000
498818596.2733407617 19923559.5715252832 -149.5000000000 4.4850000000
493813726.9937214255 19723657.6352843717 -148.0000000000 4.4400000000
487140576.3399732113 19457121.7350603640 -146.0000000000 4.3800000000
478799131.7334797382 19123951.8487074487 -143.5000000000 4.3050000000
468789402.6082032919 18724147.9928349853 -140.5000000000 4.2150000000
460447951.7124016285 18390978.0954091586 -138.0000000000 4.1400000000
455443088.7220904827 18191076.1702411547 -136.5000000000 4.0950000000
448769931.7790340781 17924540.2589442395 -134.5000000000 4.0350000000
427082192.1543523073 17058298.5832162276 -128.0000000000 3.8400000000
412067587.4601483345 16458592.7800299451 -123.5000000000 3.7050000000
403726145.9983089566 16125422.8992134873 -121.0000000000 3.6300000000
397052985.9105984569 15858886.9823801164 -119.0000000000 3.5700000000
388711541.3041049838 15525717.0960272010 -116.5000000000 3.4950000000
385374965.9772309065 15392449.1459151972 -115.5000000000 3.4650000000
375365233.7073003650 14992645.2845062837 -112.5000000000 3.3750000000
368692079.9088980556 14726109.3787458278 -110.5000000000 3.3150000000
353677481.5040022731 14126403.5866324585 -106.0000000000 3.1800000000
