I err_I B B_error l_Fe err_l_Fe d 
-1.2585 0.5000 -498.0000 -14.9400 0.4770 0.0040 0.0020
-1.2600 0.5000 -499.5000 -14.9850 0.4770 0.0040 0.0020
-1.2600 0.5000 -500.0000 -15.0000 0.4770 0.0040 0.0020
-1.2630 0.5000 -500.5000 -15.0150 0.4770 0.0040 0.0020
-1.2615 0.5000 -501.0000 -15.0300 0.4770 0.0040 0.0020
-1.2615 0.5000 -501.0000 -15.0300 0.4770 0.0040 0.0020
-1.2660 0.5000 -501.5000 -15.0450 0.4770 0.0040 0.0020
-1.2660 0.5000 -501.5000 -15.0450 0.4770 0.0040 0.0020
-1.2750 0.5000 -504.0000 -15.1200 0.4770 0.0040 0.0020
-1.2720 0.5000 -504.5000 -15.1350 0.4770 0.0040 0.0020
-1.2765 0.5000 -505.5000 -15.1650 0.4770 0.0040 0.0020
-1.2765 0.5000 -506.5000 -15.1950 0.4770 0.0040 0.0020
-1.2825 0.5000 -507.0000 -15.2100 0.4770 0.0040 0.0020
-1.2795 0.5000 -507.5000 -15.2250 0.4770 0.0040 0.0020
-1.2840 0.5000 -508.0000 -15.2400 0.4770 0.0040 0.0020
-1.2840 0.5000 -508.5000 -15.2550 0.4770 0.0040 0.0020
-1.2855 0.5000 -509.0000 -15.2700 0.4770 0.0040 0.0020
-1.2885 0.5000 -509.5000 -15.2850 0.4770 0.0040 0.0020
-1.2870 0.5000 -510.0000 -15.3000 0.4770 0.0040 0.0020
-1.2885 0.5000 -510.5000 -15.3150 0.4770 0.0040 0.0020
-1.2900 0.5000 -510.5000 -15.3150 0.4770 0.0040 0.0020
-1.2930 0.5000 -511.5000 -15.3450 0.4770 0.0040 0.0020
-1.2930 0.5000 -512.0000 -15.3600 0.4770 0.0040 0.0020
-1.2975 0.5000 -513.0000 -15.3900 0.4770 0.0040 0.0020
-1.3005 0.5000 -514.0000 -15.4200 0.4770 0.0040 0.0020
-1.3050 0.5000 -515.0000 -15.4500 0.4770 0.0040 0.0020
-1.3050 0.5000 -516.0000 -15.4800 0.4770 0.0040 0.0020
-1.3080 0.5000 -517.5000 -15.5250 0.4770 0.0040 0.0020
-1.3125 0.5000 -518.5000 -15.5550 0.4770 0.0040 0.0020
-1.3155 0.5000 -520.0000 -15.6000 0.4770 0.0040 0.0020
-1.3200 0.5000 -521.0000 -15.6300 0.4770 0.0040 0.0020
-1.3215 0.5000 -521.5000 -15.6450 0.4770 0.0040 0.0020
-1.3215 0.5000 -522.5000 -15.6750 0.4770 0.0040 0.0020
-1.3230 0.5000 -523.5000 -15.7050 0.4770 0.0040 0.0020
-1.3275 0.5000 -523.5000 -15.7050 0.4770 0.0040 0.0020
-1.3260 0.5000 -524.0000 -15.7200 0.4770 0.0040 0.0020
-1.3290 0.5000 -524.5000 -15.7350 0.4770 0.0040 0.0020
-1.3275 0.5000 -525.0000 -15.7500 0.4770 0.0040 0.0020
-1.3275 0.5000 -525.0000 -15.7500 0.4770 0.0040 0.0020
-1.3335 0.5000 -526.5000 -15.7950 0.4770 0.0040 0.0020
-1.3380 0.5000 -527.5000 -15.8250 0.4770 0.0040 0.0020
-1.3440 0.5000 -529.5000 -15.8850 0.4770 0.0040 0.0020
-1.3455 0.5000 -531.0000 -15.9300 0.4770 0.0040 0.0020
-1.3515 0.5000 -532.5000 -15.9750 0.4770 0.0040 0.0020
-1.3575 0.5000 -534.5000 -16.0350 0.4770 0.0040 0.0020
-1.3620 0.5000 -536.0000 -16.0800 0.4770 0.0040 0.0020
-1.3620 0.5000 -537.0000 -16.1100 0.4770 0.0040 0.0020
-1.3740 0.5000 -540.0000 -16.2000 0.4770 0.0040 0.0020
-1.3845 0.5000 -543.5000 -16.3050 0.4770 0.0040 0.0020
-1.3875 0.5000 -545.5000 -16.3650 0.4770 0.0040 0.0020
-1.3920 0.5000 -547.0000 -16.4100 0.4770 0.0040 0.0020
-1.3950 0.5000 -548.0000 -16.4400 0.4770 0.0040 0.0020
-1.3995 0.5000 -550.5000 -16.5150 0.4770 0.0040 0.0020
-1.4040 0.5000 -551.5000 -16.5450 0.4770 0.0040 0.0020
-1.4085 0.5000 -553.0000 -16.5900 0.4770 0.0040 0.0020
-1.4190 0.5000 -555.5000 -16.6650 0.4770 0.0040 0.0020
-1.4295 0.5000 -559.5000 -16.7850 0.4770 0.0040 0.0020
-1.4310 0.5000 -561.0000 -16.8300 0.4770 0.0040 0.0020
-1.4325 0.5000 -562.0000 -16.8600 0.4770 0.0040 0.0020
-1.4340 0.5000 -563.0000 -16.8900 0.4770 0.0040 0.0020
-1.4385 0.5000 -564.0000 -16.9200 0.4770 0.0040 0.0020
-1.4505 0.5000 -567.0000 -17.0100 0.4770 0.0040 0.0020
-1.4625 0.5000 -570.5000 -17.1150 0.4770 0.0040 0.0020
-1.4685 0.5000 -573.5000 -17.2050 0.4770 0.0040 0.0020
-1.4655 0.5000 -574.5000 -17.2350 0.4770 0.0040 0.0020
-1.4700 0.5000 -575.0000 -17.2500 0.4770 0.0040 0.0020
-1.4670 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4700 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4670 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4685 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4670 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4700 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4685 0.5000 -575.5000 -17.2650 0.4770 0.0040 0.0020
-1.4730 0.5000 -576.0000 -17.2800 0.4770 0.0040 0.0020
-1.4805 0.5000 -578.0000 -17.3400 0.4770 0.0040 0.0020
-1.4940 0.5000 -582.0000 -17.4600 0.4770 0.0040 0.0020
-1.5075 0.5000 -586.5000 -17.5950 0.4770 0.0040 0.0020
-1.5270 0.5000 -591.5000 -17.7450 0.4770 0.0040 0.0020
-1.5360 0.5000 -595.5000 -17.8650 0.4770 0.0040 0.0020
-1.5540 0.5000 -600.0000 -18.0000 0.4770 0.0040 0.0020
-1.5645 0.5000 -604.5000 -18.1350 0.4770 0.0040 0.0020
-1.5780 0.5000 -608.5000 -18.2550 0.4770 0.0040 0.0020
-1.5855 0.5000 -612.0000 -18.3600 0.4770 0.0040 0.0020
-1.5990 0.5000 -616.0000 -18.4800 0.4770 0.0040 0.0020
-1.6065 0.5000 -619.5000 -18.5850 0.4770 0.0040 0.0020
-1.6140 0.5000 -621.5000 -18.6450 0.4770 0.0040 0.0020
-1.6170 0.5000 -623.0000 -18.6900 0.4770 0.0040 0.0020
-1.6245 0.5000 -625.5000 -18.7650 0.4770 0.0040 0.0020
-1.6320 0.5000 -628.5000 -18.8550 0.4770 0.0040 0.0020
-1.6410 0.5000 -630.5000 -18.9150 0.4770 0.0040 0.0020
-1.6440 0.5000 -632.5000 -18.9750 0.4770 0.0040 0.0020
-1.6515 0.5000 -634.5000 -19.0350 0.4770 0.0040 0.0020
-1.6590 0.5000 -636.5000 -19.0950 0.4770 0.0040 0.0020
-1.6590 0.5000 -638.0000 -19.1400 0.4770 0.0040 0.0020
-1.6650 0.5000 -639.5000 -19.1850 0.4770 0.0040 0.0020
-1.6710 0.5000 -641.0000 -19.2300 0.4770 0.0040 0.0020
-1.6755 0.5000 -642.5000 -19.2750 0.4770 0.0040 0.0020
-1.6755 0.5000 -643.5000 -19.3050 0.4770 0.0040 0.0020
-1.6845 0.5000 -645.5000 -19.3650 0.4770 0.0040 0.0020
-1.6890 0.5000 -647.0000 -19.4100 0.4770 0.0040 0.0020
-1.6905 0.5000 -648.0000 -19.4400 0.4770 0.0040 0.0020
-1.6950 0.5000 -649.0000 -19.4700 0.4770 0.0040 0.0020
-1.6965 0.5000 -650.0000 -19.5000 0.4770 0.0040 0.0020
-1.7040 0.5000 -652.0000 -19.5600 0.4770 0.0040 0.0020
-1.7100 0.5000 -653.5000 -19.6050 0.4770 0.0040 0.0020
-1.7115 0.5000 -655.0000 -19.6500 0.4770 0.0040 0.0020
-1.7175 0.5000 -656.0000 -19.6800 0.4770 0.0040 0.0020
-1.7205 0.5000 -657.5000 -19.7250 0.4770 0.0040 0.0020
-1.7280 0.5000 -658.5000 -19.7550 0.4770 0.0040 0.0020
-1.7310 0.5000 -660.5000 -19.8150 0.4770 0.0040 0.0020
-1.7370 0.5000 -662.0000 -19.8600 0.4770 0.0040 0.0020
-1.7370 0.5000 -663.0000 -19.8900 0.4770 0.0040 0.0020
-1.7400 0.5000 -664.0000 -19.9200 0.4770 0.0040 0.0020
-1.7445 0.5000 -665.0000 -19.9500 0.4770 0.0040 0.0020
-1.7490 0.5000 -666.0000 -19.9800 0.4770 0.0040 0.0020
-1.7550 0.5000 -667.5000 -20.0250 0.4770 0.0040 0.0020
-1.7610 0.5000 -669.5000 -20.0850 0.4770 0.0040 0.0020
-1.7655 0.5000 -671.0000 -20.1300 0.4770 0.0040 0.0020
-1.7790 0.5000 -674.0000 -20.2200 0.4770 0.0040 0.0020
-1.7850 0.5000 -677.0000 -20.3100 0.4770 0.0040 0.0020
-1.7940 0.5000 -679.5000 -20.3850 0.4770 0.0040 0.0020
-1.8015 0.5000 -682.0000 -20.4600 0.4770 0.0040 0.0020
-1.8090 0.5000 -684.0000 -20.5200 0.4770 0.0040 0.0020
-1.8165 0.5000 -686.0000 -20.5800 0.4770 0.0040 0.0020
-1.8210 0.5000 -687.5000 -20.6250 0.4770 0.0040 0.0020
-1.8270 0.5000 -689.5000 -20.6850 0.4770 0.0040 0.0020
-1.8300 0.5000 -691.0000 -20.7300 0.4770 0.0040 0.0020
-1.8330 0.5000 -692.0000 -20.7600 0.4770 0.0040 0.0020
-1.8390 0.5000 -693.5000 -20.8050 0.4770 0.0040 0.0020
-1.8495 0.5000 -696.0000 -20.8800 0.4770 0.0040 0.0020
-1.8570 0.5000 -698.5000 -20.9550 0.4770 0.0040 0.0020
-1.8630 0.5000 -700.5000 -21.0150 0.4770 0.0040 0.0020
-1.8720 0.5000 -703.0000 -21.0900 0.4770 0.0040 0.0020
-1.8810 0.5000 -705.5000 -21.1650 0.4770 0.0040 0.0020
-1.8855 0.5000 -707.0000 -21.2100 0.4770 0.0040 0.0020
-1.8885 0.5000 -708.0000 -21.2400 0.4770 0.0040 0.0020
-1.8930 0.5000 -709.5000 -21.2850 0.4770 0.0040 0.0020
-1.9020 0.5000 -711.5000 -21.3450 0.4770 0.0040 0.0020
-1.9110 0.5000 -714.0000 -21.4200 0.4770 0.0040 0.0020
-1.9140 0.5000 -716.0000 -21.4800 0.4770 0.0040 0.0020
-1.9185 0.5000 -717.0000 -21.5100 0.4770 0.0040 0.0020
-1.9170 0.5000 -717.5000 -21.5250 0.4770 0.0040 0.0020
-1.9200 0.5000 -718.5000 -21.5550 0.4770 0.0040 0.0020
-1.9275 0.5000 -720.0000 -21.6000 0.4770 0.0040 0.0020
-1.9380 0.5000 -721.5000 -21.6450 0.4770 0.0040 0.0020
-1.9410 0.5000 -723.5000 -21.7050 0.4770 0.0040 0.0020
-1.9455 0.5000 -724.5000 -21.7350 0.4770 0.0040 0.0020
-1.9455 0.5000 -725.5000 -21.7650 0.4770 0.0040 0.0020
-1.9515 0.5000 -727.0000 -21.8100 0.4770 0.0040 0.0020
-1.9560 0.5000 -728.0000 -21.8400 0.4770 0.0040 0.0020
-1.9635 0.5000 -730.0000 -21.9000 0.4770 0.0040 0.0020
-1.9695 0.5000 -731.5000 -21.9450 0.4770 0.0040 0.0020
-1.9710 0.5000 -732.5000 -21.9750 0.4770 0.0040 0.0020
-1.9815 0.5000 -735.0000 -22.0500 0.4770 0.0040 0.0020
-1.9890 0.5000 -736.5000 -22.0950 0.4770 0.0040 0.0020
-1.9950 0.5000 -739.0000 -22.1700 0.4770 0.0040 0.0020
-1.9995 0.5000 -740.5000 -22.2150 0.4770 0.0040 0.0020
-2.0040 0.5000 -742.0000 -22.2600 0.4770 0.0040 0.0020
-2.0100 0.5000 -743.0000 -22.2900 0.4770 0.0040 0.0020
-2.0145 0.5000 -744.5000 -22.3350 0.4770 0.0040 0.0020
-2.0160 0.5000 -745.5000 -22.3650 0.4770 0.0040 0.0020
-2.0265 0.5000 -747.5000 -22.4250 0.4770 0.0040 0.0020
-2.0310 0.5000 -749.5000 -22.4850 0.4770 0.0040 0.0020
-2.0385 0.5000 -751.0000 -22.5300 0.4770 0.0040 0.0020
-2.0460 0.5000 -752.5000 -22.5750 0.4770 0.0040 0.0020
-2.0475 0.5000 -754.5000 -22.6350 0.4770 0.0040 0.0020
-2.0595 0.5000 -756.5000 -22.6950 0.4770 0.0040 0.0020
-2.0625 0.5000 -758.5000 -22.7550 0.4770 0.0040 0.0020
-2.0730 0.5000 -760.0000 -22.8000 0.4770 0.0040 0.0020
-2.0775 0.5000 -762.0000 -22.8600 0.4770 0.0040 0.0020
-2.0805 0.5000 -763.5000 -22.9050 0.4770 0.0040 0.0020
-2.0835 0.5000 -764.0000 -22.9200 0.4770 0.0040 0.0020
-2.0910 0.5000 -765.5000 -22.9650 0.4770 0.0040 0.0020
-2.0955 0.5000 -767.0000 -23.0100 0.4770 0.0040 0.0020
-2.1075 0.5000 -769.5000 -23.0850 0.4770 0.0040 0.0020
-2.1180 0.5000 -772.5000 -23.1750 0.4770 0.0040 0.0020
-2.1255 0.5000 -775.0000 -23.2500 0.4770 0.0040 0.0020
-2.1330 0.5000 -776.5000 -23.2950 0.4770 0.0040 0.0020
-2.1375 0.5000 -778.5000 -23.3550 0.4770 0.0040 0.0020
-2.1405 0.5000 -780.0000 -23.4000 0.4770 0.0040 0.0020
-2.1480 0.5000 -781.5000 -23.4450 0.4770 0.0040 0.0020
-2.1540 0.5000 -782.0000 -23.4600 0.4770 0.0040 0.0020
-2.1660 0.5000 -784.0000 -23.5200 0.4770 0.0040 0.0020
-2.1735 0.5000 -787.0000 -23.6100 0.4770 0.0040 0.0020
-2.1795 0.5000 -790.0000 -23.7000 0.4770 0.0040 0.0020
-2.1975 0.5000 -793.5000 -23.8050 0.4770 0.0040 0.0020
-2.2155 0.5000 -796.0000 -23.8800 0.4770 0.0040 0.0020
-2.2245 0.5000 -800.5000 -24.0150 0.4770 0.0040 0.0020
-2.2395 0.5000 -804.0000 -24.1200 0.4770 0.0040 0.0020
-2.2470 0.5000 -807.5000 -24.2250 0.4770 0.0040 0.0020
-2.2560 0.5000 -809.5000 -24.2850 0.4770 0.0040 0.0020
-2.2575 0.5000 -809.5000 -24.2850 0.4770 0.0040 0.0020
-2.2650 0.5000 -812.0000 -24.3600 0.4770 0.0040 0.0020
-2.2695 0.5000 -812.5000 -24.3750 0.4770 0.0040 0.0020
-2.2710 0.5000 -812.5000 -24.3750 0.4770 0.0040 0.0020
-2.2755 0.5000 -813.5000 -24.4050 0.4770 0.0040 0.0020
-2.2785 0.5000 -814.0000 -24.4200 0.4770 0.0040 0.0020
-2.2875 0.5000 -815.5000 -24.4650 0.4770 0.0040 0.0020
-2.2935 0.5000 -818.5000 -24.5550 0.4770 0.0040 0.0020
-2.3010 0.5000 -819.0000 -24.5700 0.4770 0.0040 0.0020
-2.3115 0.5000 -821.0000 -24.6300 0.4770 0.0040 0.0020
-2.3190 0.5000 -825.5000 -24.7650 0.4770 0.0040 0.0020
-2.3295 0.5000 -827.5000 -24.8250 0.4770 0.0040 0.0020
-2.3355 0.5000 -827.0000 -24.8100 0.4770 0.0040 0.0020
-2.3415 0.5000 -829.0000 -24.8700 0.4770 0.0040 0.0020
-2.3445 0.5000 -831.5000 -24.9450 0.4770 0.0040 0.0020
-2.3520 0.5000 -830.5000 -24.9150 0.4770 0.0040 0.0020
-2.3595 0.5000 -836.0000 -25.0800 0.4770 0.0040 0.0020
-2.3670 0.5000 -837.0000 -25.1100 0.4770 0.0040 0.0020
-2.3715 0.5000 -839.0000 -25.1700 0.4770 0.0040 0.0020
-2.3760 0.5000 -840.0000 -25.2000 0.4770 0.0040 0.0020
-2.3805 0.5000 -841.0000 -25.2300 0.4770 0.0040 0.0020
-2.3865 0.5000 -842.5000 -25.2750 0.4770 0.0040 0.0020
-2.3940 0.5000 -840.5000 -25.2150 0.4770 0.0040 0.0020
-2.4030 0.5000 -843.0000 -25.2900 0.4770 0.0040 0.0020
-2.4120 0.5000 -844.0000 -25.3200 0.4770 0.0040 0.0020
-2.4150 0.5000 -845.5000 -25.3650 0.4770 0.0040 0.0020
-2.4210 0.5000 -850.5000 -25.5150 0.4770 0.0040 0.0020
-2.4285 0.5000 -850.0000 -25.5000 0.4770 0.0040 0.0020
-2.4360 0.5000 -853.0000 -25.5900 0.4770 0.0040 0.0020
-2.4495 0.5000 -853.0000 -25.5900 0.4770 0.0040 0.0020
-2.4630 0.5000 -859.5000 -25.7850 0.4770 0.0040 0.0020
-2.4705 0.5000 -859.0000 -25.7700 0.4770 0.0040 0.0020
-2.4780 0.5000 -859.5000 -25.7850 0.4770 0.0040 0.0020
-2.4855 0.5000 -861.0000 -25.8300 0.4770 0.0040 0.0020
-2.4900 0.5000 -862.5000 -25.8750 0.4770 0.0040 0.0020
-2.4930 0.5000 -864.0000 -25.9200 0.4770 0.0040 0.0020
-2.4960 0.5000 -866.0000 -25.9800 0.4770 0.0040 0.0020
-2.4960 0.5000 -868.5000 -26.0550 0.4770 0.0040 0.0020
-2.5005 0.5000 -865.5000 -25.9650 0.4770 0.0040 0.0020
-2.5050 0.5000 -869.5000 -26.0850 0.4770 0.0040 0.0020
-2.5095 0.5000 -871.0000 -26.1300 0.4770 0.0040 0.0020
-2.5095 0.5000 -867.5000 -26.0250 0.4770 0.0040 0.0020
-2.5125 0.5000 -868.5000 -26.0550 0.4770 0.0040 0.0020
-2.5185 0.5000 -870.0000 -26.1000 0.4770 0.0040 0.0020
-2.5230 0.5000 -870.0000 -26.1000 0.4770 0.0040 0.0020
-2.5245 0.5000 -874.5000 -26.2350 0.4770 0.0040 0.0020
-2.5260 0.5000 -871.0000 -26.1300 0.4770 0.0040 0.0020
-2.5350 0.5000 -876.0000 -26.2800 0.4770 0.0040 0.0020
-2.5395 0.5000 -873.5000 -26.2050 0.4770 0.0040 0.0020
-2.5455 0.5000 -875.0000 -26.2500 0.4770 0.0040 0.0020
-2.5485 0.5000 -878.5000 -26.3550 0.4770 0.0040 0.0020
-2.5530 0.5000 -879.5000 -26.3850 0.4770 0.0040 0.0020
-2.5545 0.5000 -879.5000 -26.3850 0.4770 0.0040 0.0020
-2.5575 0.5000 -881.5000 -26.4450 0.4770 0.0040 0.0020
-2.5635 0.5000 -880.0000 -26.4000 0.4770 0.0040 0.0020
-2.5665 0.5000 -882.0000 -26.4600 0.4770 0.0040 0.0020
-2.5755 0.5000 -882.0000 -26.4600 0.4770 0.0040 0.0020
-2.5785 0.5000 -885.5000 -26.5650 0.4770 0.0040 0.0020
-2.5875 0.5000 -886.5000 -26.5950 0.4770 0.0040 0.0020
-2.5965 0.5000 -888.0000 -26.6400 0.4770 0.0040 0.0020
-2.5980 0.5000 -886.5000 -26.5950 0.4770 0.0040 0.0020
-2.6025 0.5000 -890.5000 -26.7150 0.4770 0.0040 0.0020
-2.6085 0.5000 -888.0000 -26.6400 0.4770 0.0040 0.0020
-2.6145 0.5000 -893.5000 -26.8050 0.4770 0.0040 0.0020
-2.6205 0.5000 -894.0000 -26.8200 0.4770 0.0040 0.0020
-2.6280 0.5000 -891.5000 -26.7450 0.4770 0.0040 0.0020
-2.6295 0.5000 -897.0000 -26.9100 0.4770 0.0040 0.0020
-2.6340 0.5000 -893.5000 -26.8050 0.4770 0.0040 0.0020
-2.6325 0.5000 -895.0000 -26.8500 0.4770 0.0040 0.0020
-2.6385 0.5000 -894.5000 -26.8350 0.4770 0.0040 0.0020
-2.6430 0.5000 -899.5000 -26.9850 0.4770 0.0040 0.0020
-2.6490 0.5000 -897.0000 -26.9100 0.4770 0.0040 0.0020
-2.6520 0.5000 -897.5000 -26.9250 0.4770 0.0040 0.0020
-2.6580 0.5000 -898.5000 -26.9550 0.4770 0.0040 0.0020
-2.6625 0.5000 -903.0000 -27.0900 0.4770 0.0040 0.0020
-2.6775 0.5000 -904.0000 -27.1200 0.4770 0.0040 0.0020
-2.6895 0.5000 -905.5000 -27.1650 0.4770 0.0040 0.0020
-2.6955 0.5000 -907.0000 -27.2100 0.4770 0.0040 0.0020
-2.7045 0.5000 -908.5000 -27.2550 0.4770 0.0040 0.0020
-2.7090 0.5000 -909.5000 -27.2850 0.4770 0.0040 0.0020
-2.7195 0.5000 -913.0000 -27.3900 0.4770 0.0040 0.0020
-2.7240 0.5000 -915.0000 -27.4500 0.4770 0.0040 0.0020
-2.7330 0.5000 -915.5000 -27.4650 0.4770 0.0040 0.0020
-2.7420 0.5000 -913.5000 -27.4050 0.4770 0.0040 0.0020
-2.7480 0.5000 -915.5000 -27.4650 0.4770 0.0040 0.0020
-2.7570 0.5000 -921.5000 -27.6450 0.4770 0.0040 0.0020
-2.7660 0.5000 -923.5000 -27.7050 0.4770 0.0040 0.0020
-2.7735 0.5000 -920.0000 -27.6000 0.4770 0.0040 0.0020
-2.7765 0.5000 -925.5000 -27.7650 0.4770 0.0040 0.0020
-2.7825 0.5000 -924.0000 -27.7200 0.4770 0.0040 0.0020
-2.7870 0.5000 -927.5000 -27.8250 0.4770 0.0040 0.0020
-2.7975 0.5000 -929.5000 -27.8850 0.4770 0.0040 0.0020
-2.8020 0.5000 -926.0000 -27.7800 0.4770 0.0040 0.0020
-2.8065 0.5000 -926.5000 -27.7950 0.4770 0.0040 0.0020
-2.8140 0.5000 -927.5000 -27.8250 0.4770 0.0040 0.0020
-2.8170 0.5000 -929.0000 -27.8700 0.4770 0.0040 0.0020
-2.8245 0.5000 -930.5000 -27.9150 0.4770 0.0040 0.0020
-2.8470 0.5000 -937.5000 -28.1250 0.4770 0.0040 0.0020
-2.8545 0.5000 -935.5000 -28.0650 0.4770 0.0040 0.0020
-2.8665 0.5000 -939.0000 -28.1700 0.4770 0.0040 0.0020
-2.8800 0.5000 -941.5000 -28.2450 0.4770 0.0040 0.0020
-2.8920 0.5000 -946.0000 -28.3800 0.4770 0.0040 0.0020
-2.8980 0.5000 -942.5000 -28.2750 0.4770 0.0040 0.0020
-2.9010 0.5000 -943.5000 -28.3050 0.4770 0.0040 0.0020
-2.9055 0.5000 -944.0000 -28.3200 0.4770 0.0040 0.0020
-2.9115 0.5000 -946.0000 -28.3800 0.4770 0.0040 0.0020
-2.9190 0.5000 -945.5000 -28.3650 0.4770 0.0040 0.0020
-2.9220 0.5000 -948.0000 -28.4400 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.5000 -28.4250 0.4770 0.0040 0.0020
-2.9250 0.5000 -950.5000 -28.5150 0.4770 0.0040 0.0020
-2.9220 0.5000 -951.5000 -28.5450 0.4770 0.0040 0.0020
-2.9220 0.5000 -950.0000 -28.5000 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.0000 -28.4100 0.4770 0.0040 0.0020
-2.9235 0.5000 -948.0000 -28.4400 0.4770 0.0040 0.0020
-2.9220 0.5000 -952.0000 -28.5600 0.4770 0.0040 0.0020
-2.9220 0.5000 -951.5000 -28.5450 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.0000 -28.4100 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.5000 -28.4250 0.4770 0.0040 0.0020
-2.9205 0.5000 -948.5000 -28.4550 0.4770 0.0040 0.0020
-2.9220 0.5000 -952.0000 -28.5600 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.5000 -28.4250 0.4770 0.0040 0.0020
-2.9205 0.5000 -948.0000 -28.4400 0.4770 0.0040 0.0020
-2.9220 0.5000 -948.0000 -28.4400 0.4770 0.0040 0.0020
-2.9220 0.5000 -949.5000 -28.4850 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.0000 -28.4100 0.4770 0.0040 0.0020
-2.9235 0.5000 -950.5000 -28.5150 0.4770 0.0040 0.0020
-2.9220 0.5000 -950.0000 -28.5000 0.4770 0.0040 0.0020
-2.9220 0.5000 -949.5000 -28.4850 0.4770 0.0040 0.0020
-2.9220 0.5000 -951.5000 -28.5450 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.5000 -28.4250 0.4770 0.0040 0.0020
-2.9205 0.5000 -950.5000 -28.5150 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.0000 -28.4100 0.4770 0.0040 0.0020
-2.9205 0.5000 -948.0000 -28.4400 0.4770 0.0040 0.0020
-2.9220 0.5000 -950.5000 -28.5150 0.4770 0.0040 0.0020
-2.9220 0.5000 -948.5000 -28.4550 0.4770 0.0040 0.0020
-2.9220 0.5000 -952.0000 -28.5600 0.4770 0.0040 0.0020
-2.9205 0.5000 -949.5000 -28.4850 0.4770 0.0040 0.0020
-2.9205 0.5000 -951.0000 -28.5300 0.4770 0.0040 0.0020
-2.9220 0.5000 -951.5000 -28.5450 0.4770 0.0040 0.0020
-2.9205 0.5000 -949.0000 -28.4700 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.0000 -28.4100 0.4770 0.0040 0.0020
-2.9220 0.5000 -947.5000 -28.4250 0.4770 0.0040 0.0020
-2.9205 0.5000 -951.0000 -28.5300 0.4770 0.0040 0.0020
-2.9205 0.5000 -952.0000 -28.5600 0.4770 0.0040 0.0020
-2.9205 0.5000 -952.0000 -28.5600 0.4770 0.0040 0.0020
-2.9205 0.5000 -949.0000 -28.4700 0.4770 0.0040 0.0020
-2.9205 0.5000 -947.5000 -28.4250 0.4770 0.0040 0.0020
-2.9220 0.5000 -946.5000 -28.3950 0.4770 0.0040 0.0020
-2.9205 0.5000 -951.5000 -28.5450 0.4770 0.0040 0.0020
-2.9205 0.5000 -950.5000 -28.5150 0.4770 0.0040 0.0020
